用户ID,订单ID,订单时间,订单状态,订单实付金额,流量来源,商品类目,商品成本,运费,退款金额,退款完成日期
U11_00239,ORD00009026,2026-02-08,已支付,52.84,微信,食品,36.73,5,0.0,
U11_00239,ORD00009027,2026-05-09,已完成,396.39,抖音,服饰,206.3,15,0.0,
U11_00240,ORD00009028,2025-12-11,已完成,496.95,抖音,食品,247.92,15,0.0,
U11_00240,ORD00009029,2026-04-20,已完成,53.76,其他,数码,31.25,10,34.4,2026-06-05
U11_00241,ORD00009030,2025-12-25,已完成,406.95,其他,家居,167.32,10,0.0,
U11_00241,ORD00009031,2026-01-18,已支付,487.63,其他,服饰,266.63,0,0.0,
U11_00241,ORD00009032,2026-05-12,已支付,100.82,微信,家居,53.54,0,0.0,
U11_00241,ORD00009033,2026-06-28,已支付,353.52,抖音,食品,176.81,10,0.0,
U11_00242,ORD00009034,2025-12-19,已完成,341.59,抖音,食品,147.3,5,0.0,
U11_00242,ORD00009035,2026-01-02,已支付,455.78,其他,食品,198.13,10,0.0,
U11_00243,ORD00009036,2025-12-24,已支付,395.06,搜索引擎,家居,272.42,0,0.0,
U11_00243,ORD00009037,2026-02-07,已支付,355.37,微信,美妆,241.77,10,0.0,
U11_00243,ORD00009038,2026-03-25,已完成,311.1,小红书,服饰,202.03,15,283.34,2026-04-04
U11_00244,ORD00009039,2025-12-25,已支付,140.88,微信,服饰,79.87,15,0.0,
U11_00244,ORD00009040,2026-01-17,已支付,240.88,搜索引擎,数码,106.34,5,0.0,
U11_00244,ORD00009041,2026-05-01,已完成,338.85,搜索引擎,家居,161.23,10,0.0,
U11_00245,ORD00009042,2025-12-23,已支付,189.15,抖音,美妆,128.99,10,0.0,
U11_00245,ORD00009043,2026-03-24,已完成,329.27,小红书,美妆,141.74,15,0.0,
U11_00246,ORD00009044,2025-12-08,已完成,330.6,小红书,食品,181.15,0,0.0,
U11_00246,ORD00009045,2026-02-19,已完成,204.0,搜索引擎,家居,117.35,5,0.0,
U11_00247,ORD00009046,2025-12-27,已完成,338.64,其他,服饰,146.97,10,0.0,
U11_00247,ORD00009047,2026-01-27,已完成,218.05,小红书,食品,150.85,10,0.0,
U11_00247,ORD00009048,2026-02-05,已完成,455.95,其他,数码,300.95,5,291.87,2026-02-28
U11_00247,ORD00009049,2026-03-29,已支付,157.06,搜索引擎,数码,87.02,5,0.0,
U11_00247,ORD00009050,2026-06-08,已支付,393.06,微信,食品,255.72,15,0.0,
U11_00248,ORD00009051,2025-12-28,已支付,204.48,微信,服饰,105.31,5,0.0,
U11_00248,ORD00009052,2026-01-04,已支付,403.58,其他,服饰,211.66,15,0.0,
U11_00248,ORD00009053,2026-02-07,已完成,374.6,小红书,数码,247.58,15,0.0,
U11_00248,ORD00009054,2026-06-01,已支付,260.2,小红书,美妆,107.87,5,0.0,
U11_00249,ORD00009055,2025-12-19,已支付,477.31,其他,服饰,273.08,10,335.58,2026-02-01
U11_00249,ORD00009056,2026-01-20,已支付,162.47,其他,数码,75.37,15,135.69,2026-02-05
U11_00249,ORD00009057,2026-05-14,已支付,175.87,抖音,数码,90.63,15,0.0,
U11_00250,ORD00009058,2025-12-31,已完成,269.89,抖音,家居,142.62,5,0.0,
U11_00250,ORD00009059,2026-02-04,已支付,276.57,搜索引擎,美妆,191.18,0,0.0,
U11_00250,ORD00009060,2026-06-24,已支付,252.66,微信,家居,173.54,5,0.0,
U11_00251,ORD00009061,2025-12-15,已完成,257.78,其他,食品,113.85,15,0.0,
U11_00251,ORD00009062,2026-01-30,已完成,205.25,微信,数码,113.68,10,0.0,
U11_00251,ORD00009063,2026-02-16,已支付,206.36,其他,服饰,142.09,10,0.0,
U11_00251,ORD00009064,2026-06-02,已支付,122.14,其他,家居,59.14,10,104.8,2026-07-20
U11_00252,ORD00009065,2025-12-31,已完成,271.02,抖音,数码,111.16,5,0.0,
U11_00253,ORD00009066,2025-12-19,已支付,468.11,搜索引擎,家居,208.63,10,0.0,
U11_00253,ORD00009067,2026-03-19,已支付,85.2,抖音,美妆,45.11,15,0.0,
U11_00254,ORD00009068,2025-12-01,已完成,485.16,小红书,食品,286.52,10,0.0,
U11_00254,ORD00009069,2026-01-01,已完成,191.66,其他,家居,80.86,10,0.0,
U11_00255,ORD00009070,2025-12-10,已支付,460.72,搜索引擎,食品,205.17,0,0.0,
U11_00255,ORD00009071,2026-02-26,已完成,477.62,微信,美妆,311.03,15,269.89,2026-03-21
U11_00255,ORD00009072,2026-05-26,已完成,399.99,小红书,家居,224.66,10,0.0,
U11_00256,ORD00009073,2025-12-20,已完成,268.63,其他,食品,118.81,10,0.0,
U11_00257,ORD00009074,2025-12-25,已完成,366.95,抖音,服饰,149.43,10,0.0,
U11_00257,ORD00009075,2026-02-16,已完成,469.67,搜索引擎,美妆,251.59,10,0.0,
U11_00257,ORD00009076,2026-06-22,已完成,62.52,其他,家居,27.26,15,0.0,
U11_00258,ORD00009077,2025-12-10,已支付,164.85,搜索引擎,美妆,109.27,0,0.0,
U11_00258,ORD00009078,2026-01-24,已支付,373.02,抖音,美妆,203.57,5,0.0,
U11_00258,ORD00009079,2026-03-23,已完成,69.61,微信,家居,32.66,0,0.0,
U11_00259,ORD00009080,2025-12-09,已完成,394.72,小红书,食品,265.01,5,0.0,
U11_00259,ORD00009081,2026-01-19,已完成,285.57,微信,家居,137.41,0,0.0,
U11_00259,ORD00009082,2026-03-17,已完成,74.81,小红书,服饰,43.65,15,0.0,
U11_00260,ORD00009083,2025-12-25,已完成,370.28,其他,家居,165.47,10,0.0,
U11_00260,ORD00009084,2026-03-24,已完成,356.38,其他,家居,149.97,10,0.0,
U11_00260,ORD00009085,2026-06-07,已完成,484.9,抖音,服饰,195.07,0,0.0,
U11_00261,ORD00009086,2025-12-17,已支付,373.39,其他,食品,196.01,10,0.0,
U11_00261,ORD00009087,2026-02-13,已完成,202.69,抖音,数码,138.05,0,0.0,
U11_00261,ORD00009088,2026-03-09,已完成,61.25,抖音,食品,39.48,15,0.0,
U11_00261,ORD00009089,2026-04-18,已完成,393.58,微信,家居,263.42,10,0.0,
U11_00262,ORD00009090,2025-12-06,已完成,82.8,微信,服饰,43.5,10,0.0,
U11_00262,ORD00009091,2026-06-28,已完成,333.99,微信,服饰,138.82,5,0.0,
U11_00263,ORD00009092,2025-12-01,已完成,251.49,小红书,家居,108.48,5,0.0,
U11_00263,ORD00009093,2026-02-15,已完成,155.01,抖音,服饰,107.77,5,0.0,
U11_00264,ORD00009094,2025-12-09,已完成,375.3,其他,食品,251.65,10,0.0,
U11_00264,ORD00009095,2026-03-15,已完成,96.35,抖音,数码,40.38,10,0.0,
U11_00264,ORD00009096,2026-04-12,已支付,160.37,搜索引擎,家居,75.48,5,0.0,
U11_00265,ORD00009097,2025-12-12,已支付,131.27,微信,家居,62.12,10,0.0,
U11_00265,ORD00009098,2026-01-17,已完成,221.01,其他,数码,135.35,0,0.0,
U11_00265,ORD00009099,2026-03-07,已完成,352.72,微信,数码,180.27,10,0.0,
U11_00265,ORD00009100,2026-06-20,已完成,194.33,微信,数码,117.54,10,0.0,
U11_00266,ORD00009101,2025-12-16,已完成,401.03,微信,美妆,193.59,10,0.0,
U11_00267,ORD00009102,2025-12-31,已完成,369.02,小红书,食品,192.86,0,0.0,
U11_00268,ORD00009103,2025-12-22,已支付,352.52,其他,服饰,143.64,5,0.0,
U11_00269,ORD00009104,2025-12-02,已支付,84.64,微信,美妆,35.72,0,0.0,
U11_00269,ORD00009105,2026-04-28,已完成,69.66,其他,美妆,31.13,0,0.0,
U11_00270,ORD00009106,2025-12-29,已支付,272.24,搜索引擎,食品,176.99,0,0.0,
U11_00270,ORD00009107,2026-01-16,已完成,334.27,其他,数码,218.55,15,262.93,2026-03-15
U11_00270,ORD00009108,2026-02-07,已完成,153.52,抖音,数码,78.68,0,0.0,
U11_00270,ORD00009109,2026-05-26,已支付,89.6,搜索引擎,服饰,50.72,5,0.0,
U11_00271,ORD00009110,2025-12-25,已支付,210.08,其他,数码,85.67,0,0.0,
U11_00271,ORD00009111,2026-02-03,已完成,142.1,其他,数码,85.77,5,0.0,
U11_00271,ORD00009112,2026-04-10,已完成,244.39,微信,美妆,110.43,10,0.0,
U11_00271,ORD00009113,2026-06-16,已完成,175.58,微信,食品,79.15,10,0.0,
U11_00272,ORD00009114,2025-12-08,已完成,297.11,搜索引擎,美妆,187.16,5,0.0,
U11_00272,ORD00009115,2026-01-31,已支付,378.29,其他,食品,153.35,10,0.0,
U11_00272,ORD00009116,2026-02-05,已完成,433.87,其他,食品,213.79,10,0.0,
U11_00272,ORD00009117,2026-06-05,已支付,250.1,其他,服饰,155.32,10,0.0,
U11_00273,ORD00009118,2025-12-16,已完成,354.08,微信,家居,199.54,0,346.32,2026-01-14
U11_00274,ORD00009119,2025-12-07,已完成,340.03,小红书,美妆,228.0,15,0.0,
U11_00275,ORD00009120,2025-12-04,已支付,407.09,其他,美妆,230.83,5,0.0,
U11_00275,ORD00009121,2026-01-26,已完成,150.75,其他,数码,85.56,0,0.0,
U11_00276,ORD00009122,2025-12-06,已完成,494.18,微信,服饰,222.02,10,0.0,
U11_00276,ORD00009123,2026-02-13,已支付,442.59,小红书,服饰,202.99,10,0.0,
U11_00276,ORD00009124,2026-03-16,已完成,224.15,抖音,数码,127.91,5,0.0,
U11_00277,ORD00009125,2025-12-18,已完成,166.4,其他,食品,80.05,15,0.0,
U11_00277,ORD00009126,2026-02-04,已完成,451.05,搜索引擎,家居,295.19,15,0.0,
U11_00278,ORD00009127,2025-12-18,已支付,162.48,其他,家居,112.66,0,0.0,
U11_00278,ORD00009128,2026-01-03,已支付,196.79,微信,美妆,81.79,15,0.0,
U11_00278,ORD00009129,2026-02-24,已完成,427.05,微信,美妆,254.16,5,0.0,
U11_00279,ORD00009130,2025-12-10,已完成,389.05,小红书,家居,225.71,15,0.0,
U11_00279,ORD00009131,2026-05-05,已支付,222.9,搜索引擎,服饰,94.48,15,0.0,
U11_00280,ORD00009132,2025-12-03,已完成,318.26,微信,家居,164.54,5,201.26,2026-01-13
U11_00280,ORD00009133,2026-05-22,已完成,436.76,微信,美妆,265.28,0,0.0,
U11_00281,ORD00009134,2025-12-26,已支付,61.3,其他,美妆,29.15,0,0.0,
U11_00281,ORD00009135,2026-01-14,已支付,141.35,微信,服饰,89.94,5,0.0,
U11_00281,ORD00009136,2026-02-07,已完成,219.94,微信,家居,110.78,15,0.0,
U11_00281,ORD00009137,2026-05-26,已支付,340.23,小红书,美妆,184.97,15,0.0,
U11_00282,ORD00009138,2025-12-14,已支付,173.02,搜索引擎,美妆,103.61,10,0.0,
U11_00282,ORD00009139,2026-01-09,已完成,258.98,抖音,数码,157.62,0,0.0,
U11_00282,ORD00009140,2026-03-18,已完成,381.86,小红书,家居,207.29,5,0.0,
U11_00282,ORD00009141,2026-04-05,已完成,343.32,微信,服饰,227.6,0,0.0,
U11_00282,ORD00009142,2026-05-17,已支付,479.6,小红书,美妆,284.94,10,0.0,
U11_00283,ORD00009143,2025-12-18,已支付,141.68,抖音,美妆,59.45,5,0.0,
U11_00283,ORD00009144,2026-06-04,已支付,391.14,其他,食品,212.03,5,0.0,
U11_00284,ORD00009145,2025-12-05,已完成,84.19,搜索引擎,家居,58.25,10,0.0,
U11_00284,ORD00009146,2026-01-16,已完成,145.33,其他,数码,85.63,15,0.0,
U11_00284,ORD00009147,2026-04-18,已完成,195.57,微信,家居,123.0,15,0.0,
U11_00285,ORD00009148,2025-12-01,已完成,337.45,微信,家居,206.88,10,0.0,
U11_00285,ORD00009149,2026-05-17,已完成,218.26,搜索引擎,食品,99.8,0,207.62,2026-06-15
U11_00286,ORD00009150,2025-12-18,已支付,180.82,抖音,服饰,95.97,0,0.0,
U11_00286,ORD00009151,2026-01-05,已支付,156.52,小红书,家居,71.22,10,0.0,
U11_00286,ORD00009152,2026-04-23,已完成,440.53,微信,服饰,182.05,15,0.0,
U11_00286,ORD00009153,2026-05-30,已完成,129.67,抖音,食品,64.19,10,0.0,
U11_00287,ORD00009154,2025-12-23,已完成,112.85,搜索引擎,家居,52.41,0,0.0,
U11_00287,ORD00009155,2026-02-10,已完成,207.16,微信,家居,86.6,10,0.0,
U11_00287,ORD00009156,2026-03-27,已支付,180.43,抖音,美妆,101.82,15,0.0,
U11_00287,ORD00009157,2026-05-09,已完成,145.34,小红书,家居,78.27,0,0.0,
U11_00287,ORD00009158,2026-06-01,已完成,373.45,微信,家居,240.36,15,0.0,
U11_00288,ORD00009159,2025-12-03,已完成,403.1,搜索引擎,家居,172.09,0,0.0,
U11_00288,ORD00009160,2026-02-16,已支付,67.33,小红书,家居,43.96,15,0.0,
U11_00288,ORD00009161,2026-03-07,已完成,410.31,小红书,数码,204.9,10,0.0,
U11_00288,ORD00009162,2026-05-05,已支付,379.49,微信,食品,210.17,10,0.0,
U11_00289,ORD00009163,2025-12-13,已完成,365.45,其他,家居,240.69,5,0.0,
U11_00289,ORD00009164,2026-05-27,已支付,370.12,抖音,家居,234.48,15,0.0,
U11_00289,ORD00009165,2026-06-23,已支付,134.41,搜索引擎,食品,79.32,15,104.9,2026-07-20
U11_00290,ORD00009166,2025-12-17,已完成,286.98,其他,家居,188.38,10,0.0,
U11_00290,ORD00009167,2026-01-07,已支付,429.12,微信,数码,210.2,15,0.0,
U11_00291,ORD00009168,2025-12-22,已完成,401.13,抖音,美妆,227.98,15,0.0,
U11_00291,ORD00009169,2026-02-22,已支付,342.76,其他,服饰,198.13,5,0.0,
U11_00292,ORD00009170,2025-12-10,已支付,245.22,搜索引擎,数码,163.5,10,0.0,
U11_00293,ORD00009171,2025-12-29,已完成,67.97,其他,食品,43.56,5,47.44,2026-01-16
U11_00294,ORD00009172,2025-12-05,已支付,289.19,小红书,服饰,167.59,0,0.0,
U11_00294,ORD00009173,2026-03-03,已支付,95.13,微信,数码,53.46,10,0.0,
U11_00295,ORD00009174,2025-12-26,已支付,123.43,其他,服饰,71.37,15,0.0,
U11_00295,ORD00009175,2026-01-01,已完成,419.46,搜索引擎,数码,243.33,5,320.66,2026-01-14
U11_00295,ORD00009176,2026-03-23,已完成,296.1,抖音,数码,128.19,15,0.0,
U11_00295,ORD00009177,2026-05-20,已支付,90.28,抖音,服饰,42.16,5,0.0,
U11_00295,ORD00009178,2026-06-23,已支付,410.96,微信,服饰,248.89,10,0.0,
U11_00296,ORD00009179,2025-12-31,已支付,400.7,搜索引擎,食品,278.05,15,277.62,2026-02-13
U11_00296,ORD00009180,2026-01-21,已完成,89.38,微信,食品,46.49,5,0.0,
U11_00296,ORD00009181,2026-02-16,已支付,55.46,抖音,食品,37.12,15,0.0,
U11_00297,ORD00009182,2025-12-20,已完成,395.44,抖音,服饰,215.93,0,0.0,
U11_00297,ORD00009183,2026-01-29,已完成,200.97,抖音,食品,110.64,15,0.0,
U11_00297,ORD00009184,2026-02-08,已完成,383.71,微信,数码,166.06,5,0.0,
U11_00297,ORD00009185,2026-05-18,已支付,333.52,微信,家居,142.56,15,0.0,
U11_00298,ORD00009186,2025-12-26,已完成,320.29,小红书,家居,219.21,0,0.0,
U11_00298,ORD00009187,2026-01-04,已完成,416.2,微信,服饰,228.35,5,0.0,
U11_00299,ORD00009188,2025-12-25,已完成,228.91,其他,数码,148.64,10,0.0,
U11_00299,ORD00009189,2026-01-30,已完成,280.17,小红书,数码,180.1,10,0.0,
U11_00299,ORD00009190,2026-06-09,已支付,310.07,其他,美妆,188.42,0,0.0,
U11_00300,ORD00009191,2025-12-27,已支付,51.64,抖音,家居,20.92,10,0.0,
U11_00300,ORD00009192,2026-03-09,已完成,150.83,其他,数码,88.82,10,143.36,2026-04-17
U11_00300,ORD00009193,2026-05-26,已完成,304.65,微信,服饰,147.78,10,0.0,
U11_00301,ORD00009194,2025-12-30,已完成,357.95,微信,食品,210.32,0,0.0,
U11_00301,ORD00009195,2026-02-24,已完成,456.29,微信,数码,262.0,10,0.0,
U11_00301,ORD00009196,2026-04-25,已支付,178.79,其他,美妆,78.84,0,0.0,
U11_00302,ORD00009197,2025-12-23,已支付,423.69,抖音,数码,199.09,10,0.0,
U11_00302,ORD00009198,2026-03-16,已完成,110.59,搜索引擎,数码,53.37,0,0.0,
U11_00303,ORD00009199,2025-12-31,已完成,382.36,抖音,食品,185.43,10,308.08,2026-02-16
U11_00303,ORD00009200,2026-04-12,已完成,269.75,微信,家居,121.44,10,0.0,
U11_00304,ORD00009201,2025-12-01,已支付,392.04,搜索引擎,食品,161.9,15,0.0,
U11_00304,ORD00009202,2026-01-27,已支付,405.67,小红书,服饰,198.1,5,359.01,2026-03-19
U11_00304,ORD00009203,2026-02-11,已完成,440.93,抖音,服饰,224.72,0,0.0,
U11_00305,ORD00009204,2025-12-21,已完成,118.71,搜索引擎,服饰,76.72,10,0.0,
U11_00305,ORD00009205,2026-03-29,已完成,326.02,搜索引擎,数码,172.59,5,0.0,
U11_00305,ORD00009206,2026-06-15,已支付,77.37,抖音,服饰,45.55,5,0.0,
U11_00306,ORD00009207,2025-12-18,已完成,479.99,小红书,数码,256.22,0,0.0,
U11_00306,ORD00009208,2026-01-19,已支付,468.6,抖音,服饰,262.51,10,362.9,2026-01-29
U11_00306,ORD00009209,2026-02-02,已完成,267.32,抖音,美妆,114.48,10,215.71,2026-03-16
U11_00306,ORD00009210,2026-04-03,已支付,396.27,搜索引擎,数码,233.22,5,372.91,2026-06-02
U11_00306,ORD00009211,2026-05-29,已支付,84.72,搜索引擎,家居,35.47,0,55.52,2026-07-05
U11_00307,ORD00009212,2025-12-23,已完成,439.52,小红书,数码,177.05,15,0.0,
U11_00307,ORD00009213,2026-01-10,已完成,133.6,小红书,食品,62.25,10,0.0,
U11_00308,ORD00009214,2025-12-18,已完成,183.73,抖音,家居,75.79,5,0.0,
U11_00308,ORD00009215,2026-01-24,已完成,227.75,微信,数码,138.21,15,0.0,
U11_00308,ORD00009216,2026-02-21,已完成,367.51,搜索引擎,服饰,147.23,15,0.0,
U11_00309,ORD00009217,2025-12-20,已支付,392.39,微信,数码,177.27,5,0.0,
U11_00309,ORD00009218,2026-01-07,已完成,155.14,小红书,数码,62.44,0,102.23,2026-02-03
U11_00310,ORD00009219,2025-12-12,已支付,258.44,微信,服饰,177.38,5,0.0,
U11_00310,ORD00009220,2026-01-14,已支付,266.35,其他,家居,158.68,10,0.0,
U11_00310,ORD00009221,2026-06-15,已完成,466.85,抖音,服饰,252.11,15,0.0,
U11_00311,ORD00009222,2025-12-20,已完成,142.21,微信,服饰,76.44,5,0.0,
U11_00311,ORD00009223,2026-01-04,已完成,425.29,搜索引擎,美妆,214.74,10,0.0,
U11_00311,ORD00009224,2026-06-03,已支付,301.72,搜索引擎,家居,128.65,10,0.0,
U11_00312,ORD00009225,2025-12-31,已完成,227.08,微信,服饰,147.39,10,182.33,2026-01-14
U11_00312,ORD00009226,2026-02-20,已完成,377.86,微信,食品,231.87,15,0.0,
U11_00312,ORD00009227,2026-06-01,已支付,325.42,小红书,家居,181.85,10,0.0,
U11_00313,ORD00009228,2025-12-07,已支付,254.84,搜索引擎,服饰,173.44,5,0.0,
U11_00314,ORD00009229,2025-12-06,已完成,127.57,抖音,数码,54.67,5,0.0,
U11_00314,ORD00009230,2026-01-09,已完成,447.55,微信,美妆,215.78,10,0.0,
U11_00315,ORD00009231,2025-12-31,已完成,128.98,其他,食品,74.29,15,0.0,
U11_00315,ORD00009232,2026-01-20,已完成,136.01,其他,数码,68.74,0,0.0,
U11_00315,ORD00009233,2026-03-19,已完成,200.08,搜索引擎,家居,109.27,10,0.0,
U11_00316,ORD00009234,2025-12-13,已完成,95.8,抖音,食品,50.9,15,0.0,
U11_00316,ORD00009235,2026-01-24,已完成,415.66,其他,服饰,281.66,0,0.0,
U11_00316,ORD00009236,2026-02-09,已完成,88.19,搜索引擎,数码,61.03,5,61.1,2026-03-18
U11_00316,ORD00009237,2026-03-28,已支付,126.13,搜索引擎,食品,51.94,0,0.0,
U11_00317,ORD00009238,2025-12-27,已完成,388.33,小红书,美妆,183.9,15,209.51,2026-01-07
U11_00317,ORD00009239,2026-01-01,已完成,154.03,其他,服饰,96.25,10,0.0,
U11_00317,ORD00009240,2026-02-04,已完成,129.02,抖音,家居,62.38,10,0.0,
U11_00317,ORD00009241,2026-03-26,已完成,464.26,搜索引擎,食品,203.45,5,439.32,2026-04-06
U11_00317,ORD00009242,2026-04-21,已完成,424.23,其他,食品,261.61,10,0.0,
U11_00318,ORD00009243,2025-12-15,已完成,413.27,抖音,食品,261.02,10,0.0,
U11_00318,ORD00009244,2026-01-06,已支付,56.03,抖音,食品,27.09,10,0.0,
U11_00319,ORD00009245,2025-12-24,已支付,216.48,搜索引擎,食品,122.21,15,0.0,
U11_00319,ORD00009246,2026-01-05,已完成,253.04,搜索引擎,食品,147.97,0,0.0,
U11_00319,ORD00009247,2026-05-12,已完成,167.89,微信,服饰,80.66,5,0.0,
U11_00320,ORD00009248,2025-12-18,已完成,109.33,小红书,数码,76.15,10,91.96,2025-12-30
U11_00320,ORD00009249,2026-04-18,已支付,428.43,小红书,家居,207.98,10,0.0,
U11_00321,ORD00009250,2025-12-18,已完成,438.05,抖音,食品,209.23,15,0.0,
U11_00321,ORD00009251,2026-01-09,已完成,410.57,小红书,家居,244.55,5,0.0,
U11_00321,ORD00009252,2026-03-14,已完成,130.11,小红书,数码,78.69,10,0.0,
U11_00321,ORD00009253,2026-05-21,已完成,90.68,微信,服饰,55.45,0,0.0,
U11_00322,ORD00009254,2025-12-06,已完成,115.85,其他,美妆,53.05,0,0.0,
U11_00322,ORD00009255,2026-01-25,已支付,74.15,微信,美妆,41.81,5,0.0,
U11_00322,ORD00009256,2026-05-12,已完成,118.03,其他,数码,73.05,10,0.0,
U11_00323,ORD00009257,2025-12-23,已支付,198.73,小红书,服饰,88.6,0,0.0,
U11_00323,ORD00009258,2026-01-12,已支付,317.37,抖音,服饰,207.07,10,0.0,
U11_00323,ORD00009259,2026-02-25,已支付,94.36,小红书,食品,38.47,0,0.0,
U11_00323,ORD00009260,2026-06-01,已完成,292.97,搜索引擎,食品,158.52,0,0.0,
U11_00324,ORD00009261,2025-12-09,已支付,312.72,小红书,家居,169.69,10,0.0,
U11_00324,ORD00009262,2026-04-20,已完成,321.63,小红书,食品,150.42,10,0.0,
U11_00324,ORD00009263,2026-05-08,已支付,158.47,搜索引擎,数码,109.39,10,0.0,
U11_00325,ORD00009264,2025-12-01,已完成,155.26,微信,家居,87.16,0,0.0,
U11_00325,ORD00009265,2026-01-02,已支付,85.29,抖音,美妆,51.04,5,71.63,2026-01-22
U11_00325,ORD00009266,2026-02-19,已完成,344.5,其他,服饰,202.6,10,0.0,
U11_00325,ORD00009267,2026-03-07,已支付,135.6,搜索引擎,美妆,61.68,15,0.0,
U11_00325,ORD00009268,2026-05-05,已完成,100.64,其他,家居,63.47,5,0.0,
U11_00326,ORD00009269,2025-12-19,已支付,162.28,小红书,美妆,112.67,10,0.0,
U11_00326,ORD00009270,2026-02-04,已完成,194.24,其他,食品,86.52,0,190.53,2026-03-26
U11_00327,ORD00009271,2025-12-12,已完成,375.66,微信,数码,190.74,10,0.0,
U11_00327,ORD00009272,2026-03-28,已完成,418.06,其他,食品,254.37,15,0.0,
U11_00327,ORD00009273,2026-04-27,已支付,310.53,搜索引擎,美妆,179.58,10,0.0,
U11_00327,ORD00009274,2026-06-18,已完成,352.72,搜索引擎,美妆,224.55,10,0.0,
U11_00328,ORD00009275,2025-12-14,已完成,109.51,小红书,食品,54.13,10,0.0,
U11_00328,ORD00009276,2026-01-14,已完成,443.1,其他,家居,194.64,10,0.0,
U11_00328,ORD00009277,2026-02-22,已支付,486.42,搜索引擎,数码,207.41,0,0.0,
U11_00328,ORD00009278,2026-06-10,已支付,55.68,微信,数码,34.73,15,0.0,
U11_00329,ORD00009279,2025-12-02,已支付,432.41,搜索引擎,食品,216.37,5,0.0,
U11_00329,ORD00009280,2026-01-07,已完成,299.6,抖音,家居,130.23,15,0.0,
U11_00330,ORD00009281,2025-12-24,已完成,363.48,搜索引擎,家居,166.02,10,0.0,
U11_00330,ORD00009282,2026-01-22,已完成,157.35,微信,家居,76.78,5,0.0,
U11_00330,ORD00009283,2026-05-23,已完成,140.73,微信,家居,86.64,15,0.0,
U11_00331,ORD00009284,2025-12-23,已完成,51.08,抖音,家居,24.61,10,0.0,
U11_00331,ORD00009285,2026-01-17,已完成,337.63,搜索引擎,服饰,139.37,0,0.0,
